objectid,duplicate objectid,images,parentid,title,scope note,creator,date,description,paratext_type,tag,source,publisher,gcd_id,gcd_link,type,format,language,image_source,image_source_link,rights,rightsstatement,display_template,object_location,image_small,image_thumb,note,prefix
cbp_1127,FALSE,TRUE,,Publisher’s peritext: Star Trek Deep Space Nine #22 (May 1995). ,,,1995-05,Ambassadors Pen Pals Solicitation in Star Trek Deep Space Nine #22,publisher’s peritext,fandom;network,Star Trek Deep Space Nine #22 (May 1995).,Malibu,56159,<a href='https://www.comics.org/issue/56159/'>56159</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1127.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1127_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1127_th.jpg,,
cbp_1128,FALSE,TRUE,,Advertisement: Star Trek #40 (September 1976). ,,,1976-09,Advertisement for Twinkies featuring the Incredible Hulk in Star Trek #40,advertisement,,Star Trek #40 (September 1976).,Gold Key,30194,<a href='https://www.comics.org/issue/30194/'>30194</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1128.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1128_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1128_th.jpg,,
cbp_1129,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine #22 (May 1995). ,,,1995-05,Advertisement for Mortal Kombat Battle Wave mini series in Star Trek Deep Space Nine #22,advertisement,house ad,Star Trek Deep Space Nine #22 (May 1995).,Malibu,56159,<a href='https://www.comics.org/issue/56159/'>56159</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1129.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1129_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1129_th.jpg,,
cbp_1130,FALSE,TRUE,,Solicitation: Star Trek Deep Space Nine #22 (May 1995). ,,,1995-05,Solicitation for submission of vote slips for the 1994 Comic Buyers Guide Fan Awards in Star Trek Deep Space Nine #22,solicitation,,Star Trek Deep Space Nine #22 (May 1995).,Malibu,56159,<a href='https://www.comics.org/issue/56159/'>56159</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1130.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1130_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1130_th.jpg,,
cbp_1131,FALSE,TRUE,,Name of author: Star Trek Deep Space Nine Hearts and Minds #1 (June 1994). ,,,1994-06,"Names of author, penciller, inker, letterer, color designer, & editor in Star Trek Deep Space Nine Hearts and Minds #1",name of author,,Star Trek Deep Space Nine Hearts and Minds #1 (June 1994).,Malibu,55209,<a href='https://www.comics.org/issue/55209/'>55209</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1131.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1131_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1131_th.jpg,,
cbp_1132,FALSE,TRUE,,Editorial: Star Trek Deep Space Nine Hearts and Minds #1 (June 1994). ,,,1994-06,Editorial by Mark Paniccia welcoming readers to the “Hearts and Minds” series in Star Trek Deep Space Nine Hearts and Minds #1,editorial,,Star Trek Deep Space Nine Hearts and Minds #1 (June 1994).,Malibu,55209,<a href='https://www.comics.org/issue/55209/'>55209</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1132.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1132_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1132_th.jpg,,
cbp_1133,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Hearts and Minds #1 (June 1994). ,,,1994-06,Advertisement for Little Big League movie in Star Trek Deep Space Nine Hearts and Minds #1,advertisement,,Star Trek Deep Space Nine Hearts and Minds #1 (June 1994).,Malibu,55209,<a href='https://www.comics.org/issue/55209/'>55209</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1133.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1133_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1133_th.jpg,,
cbp_1134,FALSE,TRUE,,Correspondence: Star Trek Deep Space Nine Hearts and Minds #4 (September 1994). ,,,1994-09,Negotiations Fan Mail Column in Star Trek Deep Space Nine Hearts and Minds #4,correspondence,fandom;network,Star Trek Deep Space Nine Hearts and Minds #4 (September 1994).,Malibu,55676,<a href='https://www.comics.org/issue/55676/'>55676</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1134.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1134_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1134_th.jpg,,
cbp_1135,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Hearts and Minds #4 (September 1994). ,,,1994-09,Advertisement for Malibu’s Bruce Lee miniseries in Star Trek Deep Space Nine Hearts and Minds #4,advertisement,house ad,Star Trek Deep Space Nine Hearts and Minds #4 (September 1994).,Malibu,55676,<a href='https://www.comics.org/issue/55676/'>55676</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1135.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1135_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1135_th.jpg,,
cbp_1136,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Hearts and Minds #1 (June 1994). ,,,1994-06,Advertisement for The Death and Return of Superman video game in Star Trek Deep Space Nine Hearts and Minds #1,advertisement,,Star Trek Deep Space Nine Hearts and Minds #1 (June 1994).,Malibu,55209,<a href='https://www.comics.org/issue/55209/'>55209</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1136.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1136_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1136_th.jpg,,
cbp_1137,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Hearts and Minds #1 (June 1994). ,,,1994-06,Advertisement for Ultraverse II: Origins Trading Cards in Star Trek Deep Space Nine Hearts and Minds #1,advertisement,house ad,Star Trek Deep Space Nine Hearts and Minds #1 (June 1994).,Malibu,55209,<a href='https://www.comics.org/issue/55209/'>55209</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1137.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1137_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1137_th.jpg,,
cbp_1138,FALSE,TRUE,,Publisher’s peritext: Star Trek Deep Space Nine The Maquis #2 (March 1995). ,,,1995-03,Indicia in Star Trek Deep Space Nine The Maquis #2,publisher’s peritext,indicia,Star Trek Deep Space Nine The Maquis #2 (March 1995).,Malibu,56732,<a href='https://www.comics.org/issue/56732/'>56732</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1138.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1138_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1138_th.jpg,,
cbp_1139,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine The Maquis #2 (March 1995). ,,,1995-03,Advertisement for Malibu's Ultraverse comic line in Star Trek Deep Space Nine The Maquis #2,advertisement,house ad,Star Trek Deep Space Nine The Maquis #2 (March 1995).,Malibu,56732,<a href='https://www.comics.org/issue/56732/'>56732</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1139.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1139_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1139_th.jpg,,
cbp_1140,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine The Maquis #2 (March 1995). ,,,1995-03,Advertisement for the Lord of Illusions “Vanish to Vegas” Sweepstakes in Star Trek Deep Space Nine The Maquis #2,advertisement,,Star Trek Deep Space Nine The Maquis #2 (March 1995).,Malibu,56732,<a href='https://www.comics.org/issue/56732/'>56732</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1140.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1140_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1140_th.jpg,,
cbp_1141,FALSE,TRUE,,Name of author: Star Trek Deep Space Nine Terok Nor #0 (January 1995). ,,,1995-01,"Names of author, artist, letterer, assistant editor and editor in Star Trek Deep Space Nine Terok Nor #0",name of author,,Star Trek Deep Space Nine Terok Nor #0 (January 1995).,Malibu,56426,<a href='https://www.comics.org/issue/56426/'>56426</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1141.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1141_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1141_th.jpg,,
cbp_1142,FALSE,TRUE,,Authorial epitext: Star Trek Deep Space Nine Terok Nor #0 (January 1995). ,,,1995-01,Article on “the Dominion” from the Star Trek TV show by Mark Altman in Star Trek Deep Space Nine Terok Nor #0,authorial epitext,,Star Trek Deep Space Nine Terok Nor #0 (January 1995).,Malibu,56426,<a href='https://www.comics.org/issue/56426/'>56426</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1142.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1142_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1142_th.jpg,,
cbp_1143,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Terok Nor #0 (January 1995). ,,,1995-01,Advertisement for BattleTech Mech toys in Star Trek Deep Space Nine Terok Nor #0,advertisement,,Star Trek Deep Space Nine Terok Nor #0 (January 1995).,Malibu,56426,<a href='https://www.comics.org/issue/56426/'>56426</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1143.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1143_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1143_th.jpg,,
cbp_1144,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,Advertisement for PlayStation video game console in Star Trek Deep Space Nine Worf Special #0,advertisement,,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1144.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1144_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1144_th.jpg,,
cbp_1145,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,"Advertisement for Mile High Comics Store (Denver, CO) in Star Trek Deep Space Nine Worf Special #0",advertisement,,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1145.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1145_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1145_th.jpg,,
cbp_1146,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,Advertisement for DC vs. Marvel Trading Cards in Star Trek Deep Space Nine Worf Special #0,advertisement,,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1146.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1146_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1146_th.jpg,,
cbp_1147,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,Advertisement for Bio-Dome movie in Star Trek Deep Space Nine Worf Special #0,advertisement,,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1147.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1147_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1147_th.jpg,,
cbp_1148,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,Advertisement for Mantra comic series from Star Trek Deep Space Nine Worf Special #0,advertisement,house ad,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1148.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1148_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1148_th.jpg,,
cbp_1149,FALSE,TRUE,,Name of author: Star Trek Deep Space Nine Worf Special #0 (December 1995). ,,,1995-12,"Names of author, penciller, inker, letterer, color designer, etc. for “Happy Trails” story in Star Trek Deep Space Nine Worf Special #0",name of author,,Star Trek Deep Space Nine Worf Special #0 (December 1995).,Malibu,58088,<a href='https://www.comics.org/issue/58088/'>58088</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1149.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1149_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1149_th.jpg,,
cbp_1150,FALSE,TRUE,,Advertisement: Star Trek Deep Space Nine The Maquis #2 (March 1995). ,,,1995-03,Advertisement for “True Lies” video game in Star Trek Deep Space Nine The Maquis #2,advertisement,,Star Trek Deep Space Nine The Maquis #2 (March 1995).,Malibu,56732,<a href='https://www.comics.org/issue/56732/'>56732</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1150.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1150_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1150_th.jpg,,
cbp_1151,FALSE,TRUE,,Advertisement: Star Trek #61 (March 1979).  ,,,1979-03,Advertisement for Twinkies featuring Spiderman and June Jitsu in Star Trek #61,advertisement,,Star Trek #61 (March 1979). ,Gold Key,259487,<a href='https://www.comics.org/issue/259487/'>259487</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1151.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1151_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1151_th.jpg,,
cbp_1152,FALSE,TRUE,,Name of author: Star Trek #61 (March 1979).  ,,,1979-03,Names of writer and artist in Star Trek #61,name of author,,Star Trek #61 (March 1979). ,Gold Key,259487,<a href='https://www.comics.org/issue/259487/'>259487</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1152.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1152_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1152_th.jpg,,
cbp_1153,FALSE,TRUE,,Advertisement: Star Trek #61 (March 1979).  ,,,1979-03,Advertisement for “Beetle Bailey” comic series in Star Trek #61,advertisement,house ad,Star Trek #61 (March 1979). ,Gold Key,259487,<a href='https://www.comics.org/issue/259487/'>259487</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1153.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1153_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1153_th.jpg,,
cbp_1154,FALSE,TRUE,,Advertisement: Star Trek #58 (December 1978). ,,,1978-12,Advertisement for Twinkies featuring Captain Marvel in Stark Trek #58,advertisement,,Star Trek #58 (December 1978).,Gold Key,265008,<a href='https://www.comics.org/issue/265008/'>265008</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1154.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1154_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1154_th.jpg,,
cbp_1155,FALSE,TRUE,,Advertisement: Star Trek #61 (March 1979).  ,,,1979-03,Advertisement for Kellogg’s “Stick Up for Breakfast” Bike contest in Star Trek #61,advertisement,,Star Trek #61 (March 1979). ,Gold Key,259487,<a href='https://www.comics.org/issue/259487/'>259487</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1155.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1155_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1155_th.jpg,,
cbp_1156,FALSE,TRUE,,Note: Star Trek: The Next Generation / Star Trek: Deep Space Nine #1 (December 1994). ,,,1994-12,Note teasing next issue in Star Trek: The Next Generation / Star Trek: Deep Space Nine #1,note,,Star Trek: The Next Generation / Star Trek: Deep Space Nine #1 (December 1994).,Malibu,56131,<a href='https://www.comics.org/issue/56131/'>56131</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1156.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1156_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1156_th.jpg,,
cbp_1157,FALSE,TRUE,,Advertisement: Star Trek: The Next Generation / Star Trek: Deep Space Nine #1 (December 1994). ,,,1994-12,Advertisement for “Interview with a Vampire” in Star Trek: The Next Generation / Star Trek: Deep Space Nine #1,advertisement,,Star Trek: The Next Generation / Star Trek: Deep Space Nine #1 (December 1994).,Malibu,56131,<a href='https://www.comics.org/issue/56131/'>56131</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1157.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1157_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1157_th.jpg,,
cbp_1158,FALSE,TRUE,,Solicitation: Star Trek: The Next Generation / Star Trek: Deep Space Nine #2 (January 1995). ,,,1995-01,Solicitation for submissions for the “Design an Alien” Contest in Star Trek: The Next Generation / Star Trek: Deep Space Nine #2,solicitation,reader-contributed content,Star Trek: The Next Generation / Star Trek: Deep Space Nine #2 (January 1995).,Malibu,56397,<a href='https://www.comics.org/issue/56397/'>56397</a>,Image;StillImage,image/jpeg,eng,private collection,,,,image,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/cbp_1158.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/small/cbp_1158_sm.jpg,https://f001.backblazeb2.com/file/gnrlfs/cbp/objects/thumbs/cbp_1158_th.jpg,,
